2025-04-30 22:18:26,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,ñuñoa,Carmen Covarrubias,-33.458177,-70.611785
2025-04-30 22:22:46,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,independencia,Gamero,-33.421109,-70.659678
2025-04-30 22:00:00,Tráfico,,Otro,providencia,Av. Providencia,-33.424889,-70.613932
2025-04-30 21:50:00,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,providencia,Av. Rancagua,-33.440511,-70.628169
2025-04-30 22:21:59,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,santiago,Compañía de Jesús,-33.439715,-70.663403
2025-04-30 22:23:58,Tráfico,,Otro,ñuñoa,Dr. Guillermo Mann,-33.471418,-70.622875
2025-04-30 21:28:46,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,ñuñoa,San Eugenio,-33.460031,-70.62597
2025-04-30 22:20:50,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,la cisterna,Briones Luco,-33.513992,-70.665869
2025-04-30 22:12:34,Tráfico,JAM_HEAVY_TRAFFIC,Atasco,ñuñoa,San Eugenio,-33.461174,-70.625583
2025-04-30 22:06:10,Tráfico,JAM_STAND_STILL_TRAFFIC,Atasco,providencia,Av. El Cerro,-33.416144,-70.609212
